age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
63,3319.21,6042.14,28,yes,14,no,1771.5,1.6,no
25,2744.1,21935.17,21,no,16,no,3068.6,7.7,no
65,11139.12,17429.29,34,no,15,no,678.6,7.9,no
54,14110.39,3520.83,27,no,16,no,4240.4,2.6,no
31,9069.61,40906.59,34,no,1,no,1623.6,7.1,yes
29,1663.67,10772.22,17,no,8,no,4696.0,6.6,no
52,9252.37,10845.63,43,no,2,no,3508.2,5.0,no
29,1654.27,7875.72,32,no,3,no,4351.9,3.9,no
21,8372.43,28597.38,42,no,14,yes,3198.6,4.4,yes
41,5292.04,16209.15,18,yes,3,no,3058.3,9.7,yes
42,9561.46,34074.4,38,no,19,no,2356.5,8.9,no
24,9093.32,27885.59,5,no,9,no,1748.9,7.6,no
46,5172.72,17042.58,28,no,9,no,249.2,2.9,no
40,6826.7,10691.38,26,no,7,no,232.4,1.4,no
69,10548.04,30876.7,43,no,13,no,4079.5,7.3,yes
37,12117.35,43870.94,10,no,1,no,803.6,9.7,no
42,6171.67,40507.56,5,no,1,no,646.2,2.9,no
70,7143.54,30283.73,31,yes,23,no,1337.0,4.8,yes
60,13031.85,615.3,18,no,12,yes,4887.7,9.9,yes
31,6024.02,38920.62,39,no,13,no,1604.8,8.5,no
57,8802.55,35440.95,37,yes,6,no,3003.0,5.1,yes
66,3788.74,1985.06,21,no,21,no,932.6,6.5,no
51,14461.64,44277.59,41,no,10,no,110.6,3.7,no
54,5396.61,45119.53,15,no,8,no,403.2,6.6,yes
66,12972.03,4245.95,29,no,8,no,1199.0,3.7,yes
59,7625.4,35087.03,41,no,10,no,2387.1,5.4,yes
66,5334.45,16912.71,14,no,18,no,3403.7,4.4,no
57,7870.26,46250.37,8,no,7,no,1461.1,9.0,no
20,11836.46,30793.52,46,no,13,no,2026.4,9.7,yes
42,5887.43,43420.57,27,no,3,no,3319.5,8.7,no
33,8045.88,34458.9,13,no,4,no,1121.7,2.8,no
40,5143.25,243.22,47,no,20,no,4876.5,1.7,no
72,5095.12,27416.3,39,no,4,no,1953.8,3.2,no
46,11717.76,10081.32,9,no,0,no,4789.6,7.3,yes
19,6946.32,42024.54,45,yes,21,no,3226.8,2.1,yes
18,14839.16,9042.67,47,no,22,no,2031.3,4.2,yes
68,13871.66,6352.15,7,yes,1,no,2994.6,10.0,yes
70,14880.92,1751.62,19,no,10,no,3444.1,8.6,yes
29,9988.6,15813.22,48,no,0,no,3539.7,5.50938715643135,no
63,7468.145,47505.79,12,yes,17,no,4272.3,1.5,yes
25,922.76,25056.065000000002,10,no,8,no,3887.5,3.4,yes
72,755.03,25630.42,8,no,6,no,2849.6,7.2,yes
58,10802.47,17694.46,26,no,9,no,1595.4,4.7,no
19,3544.59,430.92,41,no,11,no,4402.3,9.6,yes
72,3945.22,23256.57,26,no,14,no,3480.0,2.7,no
44,8246.23,8053.4,48,yes,21,no,409.0,9.1,yes
63,77.6,9215.63,22,no,2,yes,4403.6,4.8,yes
71,9877.28,11177.6,47,no,10,no,4890.5,7.0,no
50,4489.95,24820.56,36,no,9,no,1791.1,6.2,no
54,9645.78,6048.83,6,no,14,no,4729.4,1.3,no
35,746.33,32904.98,20,yes,14,no,1602.1,5.5,no
25,4035.93,24163.65,11,no,23,no,1346.7,9.9,no
42,12601.88,32881.93,11,no,0,no,1397.2,5.8,no
72,2608.91,22657.11,34,no,17,no,4010.1,4.9,no
53,12067.63,19888.8,42,no,13,no,2194.2,9.5,yes
50,5543.5,13485.38,41,no,11,no,3873.9,1.1,no
64,7468.145,10040.71,20,yes,3,no,3479.0,3.2,no
37,9352.32,16945.42,48,yes,3,no,698.0,3.2,yes
65,10891.65,40172.23,24,no,13,no,1162.9,6.3,yes
36,13893.67,1798.51,45,no,7,no,4624.1,3.7,no
49,7686.26,10393.02,34,no,11,no,987.5,7.5,yes
27,10932.01,16544.67,7,no,12,no,1991.2,5.50938715643135,no
60,3143.19,10066.98,7,no,18,no,2396.7,9.4,no
74,9214.93,13874.37,34,no,9,no,3975.5,9.3,yes
21,8034.68,43667.11,40,no,18,no,2579.0,7.1,no
37,14802.29,38637.13,3,no,8,no,1868.7,1.6,yes
63,810.59,25056.065000000002,11,no,1,no,3340.1,3.0,no
36,8960.82,16752.39,2,yes,17,no,383.6,6.9,yes
56,7884.79,30565.54,23,no,9,no,931.0,4.3,no
67,11761.17,37725.36,25,no,18,no,4382.6,9.5,no
45,9511.0,27428.45,2,no,5,no,1731.1,9.7,yes
32,5729.1,27431.75,26,no,2,no,928.1,9.8,no
27,7918.19,25250.13,47,no,3,no,778.2,2.9,no
48,8468.35,45617.47,7,no,21,no,3030.3,5.5,yes
66,8573.48,25056.065000000002,2,yes,4,no,3184.3,6.6,yes
64,8144.76,44874.16,44,no,18,no,1254.5,5.50938715643135,yes
65,11.13,644.35,1,no,9,no,70.3,8.0,no
52,3464.11,38781.47,26,no,16,no,476.6,3.8,no
46,5074.01,45464.84,15,no,16,no,1785.4,3.2,no
35,14664.33,20140.56,48,yes,7,no,1473.1,5.50938715643135,yes
61,9262.27,5227.58,27,no,8,no,3046.0,6.6,yes
43,6028.65,6849.4,23,yes,7,no,1995.2,6.8,yes
28,4088.76,2122.49,43,no,13,no,1549.1,3.0,no
21,2016.41,32270.14,24,no,4,no,2433.0,8.4,no
24,4598.61,41328.86,9,no,0,no,1230.2,6.0,yes
58,5871.62,11367.12,48,no,9,no,682.7,2.4,no
55,2384.28,23573.52,23,no,15,no,2323.3,5.0,yes
18,42.64,24720.21,45,yes,2,no,1401.6,9.1,yes
65,1834.21,9978.2,15,no,17,no,2500.6287832408643,1.9,no
19,5987.7,35714.39,8,no,4,no,375.0,9.2,no
57,3942.05,6767.37,44,yes,10,no,21.6,1.1,no
63,4705.49,5218.63,39,no,10,no,1926.5,7.1,no
59,2861.81,17753.97,1,no,11,yes,4446.0,5.6,yes
50,1665.38,43752.45,41,no,18,no,2437.8,3.9,no
68,4967.54,28373.44,15,no,10,no,3653.5,3.6,yes
23,2632.44,20727.22,18,no,11,yes,3216.0,4.5,yes
22,11440.79,30584.57,13,no,20,no,2770.4,2.6,yes
55,10220.74,11827.82,20,no,15,no,258.6,2.8,no
72,8544.69,40471.63,47,no,17,no,1134.7,9.1,yes
59,8047.68,28372.98,37,yes,2,no,1966.6,8.2,yes
24,4592.31,31795.11,24,yes,21,no,1645.2,2.5,no
31,872.55,16366.67,46,no,15,no,462.2,10.0,yes
37,6855.97,7644.92,29,no,23,no,2131.6,6.3,yes
71,12340.31,43023.57,40,no,9,no,4656.1,8.3,yes
31,7468.145,29036.49,36,no,19,no,1479.2,5.8,no
70,9837.59,48261.74,26,no,15,no,1292.3,6.6,no
66,8436.44,16548.38,17,no,9,no,2939.8,5.50938715643135,no
39,4206.8,25056.065000000002,32,no,1,no,3825.2,2.7,yes
65,7149.02,14433.05,14,no,19,no,3744.9,9.0,no
30,4805.79,36943.05,25,no,13,no,2653.6,3.6,no
22,3289.46,25363.74,12,no,6,no,2731.3,10.0,no
27,13366.62,42597.72,7,no,0,no,1989.2,6.7,yes
48,9957.38,6644.02,45,no,9,no,2562.6,6.9,yes
24,13639.63,18225.04,49,no,2,no,4067.2,2.8,no
27,3657.54,40463.64,20,no,19,no,276.3,3.4,no
27,6465.25,21737.18,9,no,22,no,3125.5,7.7,yes
31,2368.48,42059.72,42,no,3,no,3136.1,4.1,no
58,12605.35,26661.57,13,yes,14,no,3846.0,8.1,yes
25,5069.26,18516.79,9,no,0,no,3334.8,2.0,no
73,1401.97,27881.24,34,no,4,no,733.9,1.1,no
39,12497.36,28136.8,18,yes,12,no,579.2,2.7,yes
63,8862.44,41998.34,25,no,15,no,756.1,8.6,no
47,8828.85,26760.71,14,no,23,no,4124.6,2.0,no
29,4899.46,3591.77,18,no,1,no,1558.3,2.2,no
52,5335.78,8427.41,36,no,18,no,1197.9,6.0,no
64,4042.33,4972.39,8,no,19,no,1154.4,2.6,no
40,12151.46,47083.39,23,no,11,no,4745.8,6.0,no
24,10788.4,34539.07,42,no,14,no,3271.5,6.8,yes
23,9609.77,45981.51,40,no,0,no,325.7,7.0,no
71,11174.0,8937.63,49,no,4,yes,996.4,3.1,yes
47,12512.17,18477.89,48,no,20,no,3524.8,1.5,no
33,8949.89,30067.59,18,yes,8,no,2334.2,4.9,yes
33,6281.06,4269.15,26,no,19,no,1224.1,9.8,no
73,5200.68,25056.065000000002,32,no,18,no,517.3,9.3,no
19,6946.28,11439.34,3,no,11,no,2559.0,3.5,no
56,5476.83,13259.32,5,no,9,no,2618.8,9.0,no
66,456.57,34030.87,37,no,11,no,4928.8,1.6,no
53,11876.36,11668.66,42,no,1,no,1099.8,5.1,yes
38,1831.3,26576.21,19,no,10,no,1557.0,4.7,no
27,4202.94,19348.17,6,no,19,no,2276.6,7.4,no
46,14926.73,25599.26,35,no,17,no,4030.3,6.3,no
18,5058.61,1820.34,38,no,6,no,1876.5,8.6,yes
62,7754.34,20326.71,35,no,3,no,690.2,4.5,no
61,12661.05,49499.39,25,no,9,yes,4923.7,9.4,yes
56,2895.27,770.44,11,no,12,no,2902.4,5.5,yes
37,8522.22,14701.53,12,no,10,no,2014.7,3.5,yes
22,1952.44,45424.38,25,no,21,no,2500.6287832408643,4.0,no
68,12937.94,38352.53,27,no,17,yes,2666.8,8.5,yes
31,8325.36,11652.97,33,no,15,no,3595.0,6.4,yes
22,4051.06,48455.06,20,no,12,no,3283.9,7.2,yes
44,2531.37,47981.26,26,no,2,no,191.4,9.9,no
61,2942.33,35026.32,42,no,17,no,963.2,1.7,no
30,5634.75,9644.33,19,no,19,no,2932.9,3.0,no
64,12388.06,13825.88,16,no,17,yes,3785.9,1.2,yes
55,7669.44,32716.41,14,no,23,yes,4340.2,4.9,yes
73,4544.83,13417.65,15,no,19,no,4904.7,3.6,no
46,9134.48,15531.2,15,no,16,no,585.6,4.7,no
61,4475.03,29781.78,24,no,13,yes,2155.7,8.8,yes
29,2896.33,3013.23,6,no,8,yes,1835.6,9.1,yes
27,3663.98,4316.77,9,no,3,no,321.6,3.2,no
43,10036.12,42851.11,28,no,2,no,3408.2,8.1,no
19,12128.62,46334.7,23,no,4,no,138.4,3.4,no
23,14274.32,2791.53,8,no,10,no,662.8,8.1,no
53,11693.27,11560.98,11,no,0,no,512.1,3.9,no
61,809.0,22747.79,17,yes,0,no,4644.0,5.4,yes
39,6420.61,1994.56,46,no,2,no,175.6,7.9,yes
66,3020.0,21017.01,10,no,7,yes,695.9,2.6,no
65,14963.86,44180.69,5,no,12,no,340.8,9.8,no
56,489.76,22997.91,24,no,21,no,1609.8,6.3,no
46,10533.24,39486.42,30,no,21,no,4651.4,8.8,yes
57,7019.11,9857.87,35,no,11,yes,4022.5,4.6,yes
31,9509.99,26095.15,20,yes,23,no,4293.8,9.5,yes
72,5015.64,15856.07,22,no,11,no,4300.2,2.5,yes
43,13407.68,13874.45,21,no,21,no,2082.6,2.6,yes
71,10533.66,501.22,46,no,1,yes,4377.2,1.6,yes
28,7468.54,5280.41,41,no,10,yes,4357.2,2.7,yes
41,12790.81,12937.21,21,yes,2,no,3236.9,6.6,yes
41,441.69,37341.13,14,no,10,no,2958.4,5.50938715643135,no
39,8578.18,9726.3,39,no,7,no,1241.2,2.8,no
56,6339.47,9561.14,48,no,15,no,4191.4,3.8,yes
40,9516.23,27178.87,20,no,8,no,4935.1,6.0,yes
36,1110.79,31171.56,17,no,8,no,1875.6,9.0,no
73,453.98,47439.89,47,no,11,no,2211.2,9.2,no
45,11044.02,4772.22,23,no,3,yes,1935.9,8.3,yes
62,547.99,37755.09,46,yes,4,no,2429.0,5.5,no
60,9408.2,19869.31,26,no,15,no,1308.3,7.7,no
23,7468.145,30146.9,2,no,7,no,980.0,7.1,no
50,1719.15,18543.59,44,no,1,yes,2285.2,7.3,yes
44,5582.67,34181.4,2,no,10,no,3452.0,10.0,yes
45,9500.11,21411.63,12,no,8,no,2500.6287832408643,7.9,yes
39,14055.8,1272.33,30,no,19,no,74.9,4.7,no
50,1604.99,32947.47,18,no,16,no,4328.8,6.6,no
45,10884.18,47631.19,39,no,1,no,4361.6,6.6,no
41,6999.12,30798.31,39,no,7,no,3172.7,1.8,no
25,5381.23,28552.51,38,yes,11,no,2040.1,1.6,yes
72,5607.87,44625.5,33,no,7,yes,2307.7,2.5,yes
66,669.91,17210.24,40,no,0,no,2307.9,6.2,no
58,5661.47,6124.43,6,no,18,no,4012.7,2.8,yes
34,2401.68,28314.49,40,no,12,no,1179.4,3.4,no
19,13679.93,45873.88,22,no,16,no,1994.8,8.0,yes
26,10678.18,29799.14,2,yes,10,no,4744.7,10.0,yes
30,7407.6,47990.49,39,no,8,no,4375.6,4.2,yes
46,9858.8,42845.02,34,no,13,no,4266.1,3.6,no
36,8534.57,21392.72,39,no,4,no,4392.7,5.8,yes
49,4985.14,324.88,23,no,18,no,2183.2,8.5,yes
47,2762.91,19313.81,8,yes,3,no,148.6,2.2,no
55,8808.97,27109.74,49,no,1,no,1874.6,5.1,no
18,2625.29,37418.91,5,no,5,no,1838.8,6.7,yes
25,13615.89,21499.96,22,no,16,yes,1929.6,2.0,yes
25,14214.98,30415.87,37,yes,8,no,1289.1,6.2,yes
59,14009.65,45088.8,8,no,23,no,4386.0,9.9,no
54,14544.75,48326.69,30,no,21,no,1891.3,2.5,no
32,2152.32,19029.41,29,no,5,no,1466.3,9.9,yes
70,8887.09,35190.43,43,no,20,no,2500.6287832408643,5.6,no
70,9521.64,25056.065000000002,38,no,6,no,4545.0,4.4,yes
34,13337.75,23173.89,49,no,14,no,4484.1,9.0,yes
72,7617.08,11668.43,34,yes,0,no,1338.8,1.2,yes
63,9382.75,23966.97,9,no,8,no,1692.4,3.4,no
61,5439.05,18925.32,43,no,7,no,2379.5,3.9,yes
40,14686.46,38308.97,31,no,17,no,31.1,5.50938715643135,no
21,13827.42,21594.4,46,no,8,no,4537.1,7.8,no
72,12367.63,29928.24,11,no,22,no,2500.6287832408643,8.9,yes
59,2186.18,1749.56,36,yes,8,no,3525.7,9.0,yes
52,10680.85,15712.22,1,no,7,no,2112.5,7.8,no
67,9138.49,19968.73,27,no,3,no,2834.7,8.3,no
66,5561.65,16926.94,20,no,22,no,4621.4,2.8,no
51,14515.78,47159.96,23,yes,11,no,3039.9,6.3,yes
29,1711.45,33342.96,34,no,1,no,2562.2,2.5,yes
60,3324.41,20312.85,12,no,8,no,4170.5,8.7,yes
71,5005.32,27044.53,12,no,6,yes,2116.6,7.1,yes
26,3918.31,21272.35,18,no,15,no,1933.4,9.8,yes
50,5278.54,26826.32,42,no,5,no,915.6,8.3,no
34,7769.9,11328.78,25,no,6,no,2108.8,7.9,yes
73,3943.98,4381.94,27,no,22,no,1052.4,1.6,no
52,7514.53,34513.32,10,no,22,no,1797.6,5.4,no
32,2416.06,23236.3,4,no,18,no,4164.7,5.7,no
70,2179.55,1648.65,25,yes,18,no,3612.8,5.50938715643135,no
50,794.43,49662.03,26,no,23,no,160.8,7.3,no
59,2254.03,34397.17,39,no,5,no,4304.7,3.8,no
46,11891.78,45775.59,16,no,8,no,2975.1,8.3,no
23,8248.04,48314.9,47,no,17,no,702.6,5.7,yes
28,13974.64,5409.5,8,no,21,no,2297.5,3.5,no
53,13657.37,11107.41,36,no,15,no,2353.6,4.0,yes
46,13109.36,9533.05,7,no,9,no,1631.0,2.6,no
57,1831.63,19657.55,31,yes,9,no,2125.5,1.2,yes
30,6720.67,22466.32,31,no,23,no,4565.6,5.0,yes
46,10240.65,3063.42,47,no,15,no,260.2,4.2,no
55,6931.48,28935.87,42,yes,23,no,2458.2,4.6,yes
64,4613.01,29447.16,38,no,10,no,2578.0,8.0,yes
52,4002.26,47887.95,31,no,21,no,2149.6,8.7,yes
25,12204.63,32281.58,24,no,9,no,1732.3,1.2,no
25,2620.41,49758.71,36,no,17,no,581.5,6.6,no
18,5181.87,26051.53,2,yes,17,no,1590.0,1.3,yes
39,7109.26,21251.86,8,no,18,no,1449.5,9.5,yes
29,13167.07,21359.14,27,no,3,no,4653.0,8.4,yes
74,14462.15,39854.94,21,no,21,no,2500.6287832408643,5.4,no
45,9949.35,44583.95,29,no,23,no,3494.4,1.1,yes
36,10047.74,8441.59,25,no,10,no,2522.0,4.5,yes
31,1459.0,40874.3,34,no,1,no,2134.8,4.3,no
54,14624.05,39061.98,27,yes,9,no,4873.0,4.0,yes
73,6444.64,23082.79,16,no,6,no,2053.5,4.6,no
49,4844.75,31894.51,12,no,6,no,148.9,4.8,no
63,14859.38,31632.28,44,yes,12,no,2728.2,1.2,yes
46,551.2,21974.96,23,no,23,no,4323.6,3.4,yes
64,8649.69,9738.87,11,no,0,no,3612.4,1.7,no
72,8883.38,12970.88,45,no,4,no,3924.5,4.0,no
21,3003.84,32256.02,9,yes,14,no,3668.8,4.4,no
27,14536.38,39794.87,11,no,9,no,3125.7,6.5,no
36,12637.47,45036.79,49,no,1,no,2890.3,8.9,yes
49,2670.63,6290.18,44,no,4,no,3819.7,9.4,yes
67,14080.49,33223.34,5,no,1,no,1015.6,6.8,no
31,3703.06,5360.36,42,yes,19,no,3134.9,3.8,yes
71,5233.25,4885.2,32,no,13,no,1049.2,6.3,yes
24,2198.15,18710.33,26,no,22,no,1732.3,3.1,no
27,13170.41,25491.29,36,no,2,no,1180.4,4.2,no
67,5812.37,41075.56,49,yes,13,no,2081.3,8.7,yes
73,4587.37,22009.24,23,no,16,no,3718.1,3.1,yes
60,12892.2,37584.81,1,no,1,no,4060.2,8.5,yes
63,2324.45,8636.83,34,no,19,yes,995.6,3.7,yes
38,6366.47,30218.41,49,no,16,no,3400.4,4.9,no
64,5962.83,22846.05,30,yes,23,no,1638.3,5.4,yes
24,12535.98,37260.39,49,yes,0,no,2577.4,5.0,no
31,6912.55,40125.6,45,yes,6,no,2893.2,6.3,yes
73,10183.35,18211.16,10,yes,4,no,4495.0,3.3,yes
70,7806.51,5211.28,7,no,11,no,3899.5,3.6,no
32,2344.04,20252.02,12,no,18,no,4020.8,6.4,no
66,11634.44,24795.05,7,yes,9,yes,546.3,2.2,yes
39,7887.58,30993.93,22,no,14,no,1741.9,6.2,no
72,13369.84,20075.01,19,yes,6,no,4767.6,8.9,yes
74,1871.3,22402.42,7,no,21,no,3169.3,8.2,no
18,6423.92,45316.67,24,yes,6,no,4948.0,4.7,yes
25,1038.72,7375.86,28,no,7,no,178.4,6.8,no
69,13521.85,44325.15,40,yes,8,no,1483.1,7.9,yes
48,5576.45,9173.33,27,no,2,no,4142.7,7.6,no
30,12228.49,3213.67,38,no,5,no,4018.2,1.4,yes
72,7407.79,24699.19,17,no,12,no,2890.3,2.6,no
38,4319.79,31699.23,5,yes,13,no,1640.6,8.0,no
71,3079.15,2270.57,38,no,14,no,3447.1,2.5,yes
37,7147.95,11887.49,25,no,12,no,2814.3,3.3,yes
71,10001.52,29336.43,11,no,3,no,3009.3,6.7,yes
71,2423.56,34001.43,25,no,9,no,3348.5,1.3,no
67,11247.25,31495.99,47,no,20,no,3616.0,3.2,yes
24,309.84,37423.78,19,no,3,no,1367.6,7.5,no
33,6882.83,11989.65,32,no,20,no,3120.7,1.7,no
55,3379.83,9016.53,49,no,4,no,3414.5,6.8,no
35,14797.5,11553.63,6,yes,12,no,2756.4,3.3,yes
19,11456.02,4432.46,1,yes,20,no,4157.1,7.2,yes
69,3845.0,29238.29,17,no,2,no,1619.6,5.5,no
36,1082.91,25261.65,43,no,10,no,1216.5,6.8,no
38,10076.3,9331.82,4,no,18,no,2810.3,5.0,yes
46,166.52,49549.8,41,no,5,no,810.5,8.6,no
46,12617.76,3886.31,8,no,4,no,4317.1,7.2,yes
39,3305.29,22304.65,18,no,12,no,26.9,5.7,no
49,8146.35,24630.9,37,no,5,no,1096.3,9.3,yes
63,12178.37,39567.21,24,no,20,no,4834.0,2.4,no
47,6506.44,603.94,14,no,8,no,2500.6287832408643,3.4,no
36,6791.62,47590.49,35,no,19,no,4484.1,8.1,yes
65,355.49,8660.6,40,no,3,no,1797.8,6.0,no
51,3367.41,37634.02,10,no,3,no,727.5,2.7,no
53,4076.29,26456.43,17,yes,11,no,565.5,4.6,yes
58,573.9,27900.41,7,no,19,no,4876.2,6.4,yes
51,1939.14,40125.96,18,no,0,no,2746.9,7.6,yes
48,7760.63,41823.75,45,no,11,no,992.3,1.7,no
37,10743.57,10119.12,8,no,3,no,3115.5,4.4,yes
74,9169.1,49088.62,31,no,2,no,27.4,8.2,no
40,863.46,32067.85,31,no,22,no,2973.9,9.2,no
48,2196.72,32866.3,33,no,23,no,2843.6,9.5,yes
30,4443.74,19017.25,28,no,20,no,2326.3,3.9,no
38,8412.16,4851.98,25,no,6,no,3884.1,2.4,no
66,14862.11,766.28,40,no,22,no,4942.3,6.1,yes
27,9446.85,25103.9,33,no,20,no,3685.3,8.9,yes
22,13300.81,27065.72,5,no,2,yes,2441.9,4.0,yes
52,1481.78,25655.4,7,no,2,yes,4464.5,4.1,no
48,6919.71,42568.62,39,no,9,no,3895.7,6.3,no
28,8374.91,44304.98,18,no,5,no,4193.5,6.1,yes
59,13510.93,10515.4,5,yes,5,no,4561.3,1.4,yes
72,7962.42,27257.92,48,no,3,no,353.9,4.1,no
24,4241.86,42008.66,30,no,10,no,978.6,7.9,no
22,5324.08,20892.33,17,no,13,no,1521.9,3.8,no
29,13908.94,26940.9,41,no,9,no,1836.7,7.0,yes
54,9593.3,15287.82,22,yes,3,no,4066.3,9.9,yes
63,10398.43,19276.45,21,yes,14,no,3796.6,4.6,yes
29,13399.22,43907.66,25,yes,19,yes,4631.7,2.2,yes
53,7468.145,4911.58,11,no,15,no,2735.7,5.2,no
30,5504.06,26690.77,45,no,8,no,3072.1,1.0,no
74,525.71,40232.83,47,no,11,no,979.8,5.0,no
22,4093.86,25302.97,11,no,0,no,76.6,3.2,no
53,13112.99,12419.55,31,yes,11,no,4247.0,9.3,yes
67,9074.19,17098.89,34,no,11,no,563.7,1.9,no
40,7490.56,41155.27,44,no,13,no,4965.0,6.3,no
46,6990.01,15571.12,45,yes,7,no,2734.6,7.9,yes
33,557.44,8454.46,33,no,18,no,2500.6287832408643,7.6,no
29,2278.22,21367.05,49,no,17,no,521.9,8.2,no
23,11291.76,43665.73,10,no,10,no,2216.6,8.1,yes
52,7868.96,11213.73,1,no,0,no,436.9,5.50938715643135,no
36,5415.2,45614.92,13,no,6,no,4441.8,1.6,yes
40,12087.16,23681.3,47,no,23,no,3105.4,8.0,yes
48,7663.73,4363.42,10,no,1,no,1469.0,3.6,no
21,5537.84,12111.25,39,no,21,no,1629.9,9.7,yes
61,12932.4,1035.24,35,no,11,no,4564.2,6.3,no
23,14131.29,7673.1,14,no,17,yes,4209.7,4.3,yes
57,7511.66,20370.36,38,no,21,yes,3117.4,8.1,yes
21,2756.01,14214.82,41,no,11,no,4278.6,2.4,no
52,1758.26,20196.77,23,no,7,no,679.5,4.8,no
47,10210.17,35781.14,31,no,7,no,945.3,5.0,no
70,7742.19,27255.69,7,no,19,no,4715.2,1.6,yes
51,12227.77,26923.92,24,no,0,yes,3069.1,6.4,yes
50,10834.27,22759.19,17,no,21,no,678.9,7.9,yes
51,13828.28,28980.98,5,no,12,no,252.1,6.4,yes
41,12401.05,13939.21,13,no,4,no,2341.1,4.7,no
21,14571.48,48321.25,35,no,5,no,1985.1,8.3,yes
23,11736.14,22323.07,15,no,8,no,4040.2,4.9,yes
62,11063.19,43393.33,32,no,9,no,4836.3,7.8,no
52,9804.26,33740.18,15,no,3,no,1096.9,1.4,no
43,5403.63,7405.07,9,no,12,no,738.8,6.6,no
24,1026.49,14792.71,2,no,0,no,3871.2,2.1,no
22,4823.26,30211.85,31,no,7,no,2030.3,2.2,no
51,14723.86,47111.84,6,no,15,no,3057.7,2.0,no
56,6850.02,4465.53,39,yes,8,no,2500.6287832408643,8.8,yes
65,11167.27,38286.62,16,no,12,yes,1723.2,7.5,yes
73,4810.66,34817.15,49,no,15,no,812.2,5.0,no
47,10270.6,760.57,22,no,15,no,4933.9,6.5,no
44,3668.05,12750.35,14,no,5,no,2287.3,9.1,no
62,3893.83,8857.76,9,no,11,yes,1851.0,3.8,yes
29,12384.93,16246.38,31,no,3,no,460.8,7.7,no
71,12834.04,35048.59,15,no,13,no,4965.8,2.0,no
20,6606.32,27312.1,13,no,6,no,3613.4,6.0,yes
74,9279.56,36404.49,48,no,3,no,3446.6,7.1,yes
61,9417.19,46341.66,37,no,13,no,4342.9,9.3,yes
63,1312.02,17195.29,24,no,9,no,941.3,6.2,no
51,14654.57,43735.28,14,yes,22,no,1667.9,7.5,yes
68,8398.38,11072.54,28,no,5,no,1574.6,4.9,yes
22,10467.65,19312.12,34,yes,3,no,460.1,9.9,yes
68,1412.94,10518.15,27,no,23,no,3273.8,4.0,yes
44,3861.62,10357.53,34,no,0,no,3258.8,4.4,no
45,5813.28,10456.46,48,no,5,no,3141.0,9.8,yes
62,5826.89,46519.35,38,yes,18,no,1632.4,4.4,yes
35,7468.145,39747.57,48,no,18,no,679.2,9.0,yes
30,9101.6,47355.15,8,no,20,no,4046.8,1.8,no
45,1936.14,13923.47,28,no,6,no,4576.9,8.3,no
65,14542.55,17490.56,7,no,6,no,2986.7,5.1,no
44,13836.08,16111.72,24,no,14,no,3553.0,7.0,yes
67,11352.16,4461.68,13,no,4,no,1215.4,6.9,no
18,1496.57,20149.76,45,no,23,no,3004.7,4.5,no
29,12086.77,29815.59,38,no,5,no,1143.6,6.7,yes
51,11244.0,17648.27,49,no,19,no,2932.5,5.5,yes
38,2889.58,32173.42,37,no,10,no,216.4,9.7,no
18,13460.41,40955.08,33,no,1,no,2491.0,2.3,yes
51,7647.6,31616.59,17,yes,8,no,974.2,1.0,yes
20,11469.36,11818.35,32,no,7,no,1751.1,6.2,no
48,7791.78,24811.31,41,no,7,no,2098.7,9.0,no
23,13996.74,29640.38,15,yes,1,no,2420.0,8.5,yes
37,8884.62,25975.43,32,yes,13,no,4783.8,5.7,yes
34,7154.5,34597.32,20,yes,15,yes,795.8,2.4,yes
36,7709.69,16483.91,33,no,13,no,1281.9,4.5,yes
39,2031.67,25744.92,49,no,18,no,335.6,6.8,yes
61,11671.47,37799.02,23,no,11,no,429.9,1.6,no
53,2420.6,31068.14,15,no,18,no,4434.1,3.7,yes
52,11156.17,42693.85,33,no,19,no,2881.9,9.9,yes
67,8350.73,23754.91,37,no,7,no,2004.3,1.3,no
27,6375.42,39584.4,18,no,19,no,2010.8,9.4,yes
19,2531.36,24134.67,37,no,7,no,1889.4,5.3,no
69,4041.55,12801.24,23,no,1,no,601.2,6.3,no
73,2048.42,35202.24,37,no,1,no,3775.3,5.7,yes
53,4438.95,43976.7,42,yes,16,no,4761.6,7.5,yes
65,7976.04,38991.49,49,no,7,no,1461.7,6.5,no
45,3743.25,32555.99,8,no,9,no,1125.2,9.7,yes
45,12285.91,28718.62,1,no,2,no,977.3,2.7,yes
50,10382.24,33090.56,12,no,17,no,3101.0,1.5,yes
46,8715.26,35959.85,11,no,12,no,4736.5,6.4,yes
38,84.43,1890.5,31,no,6,no,4054.7,4.5,yes
74,315.19,38471.1,46,yes,13,no,4721.8,3.5,yes
37,4872.43,44854.67,46,no,3,no,2196.3,1.1,no
69,4326.71,1808.71,32,no,20,no,653.5,8.9,no
49,11961.78,27750.91,25,no,14,no,1756.4,4.6,yes
73,3876.53,35985.76,40,no,5,no,3032.6,1.3,no
72,8904.88,44040.77,39,no,7,no,4929.4,3.6,yes
60,10237.04,29565.98,20,no,0,no,2899.2,7.5,no
37,13466.73,14226.44,37,no,20,no,97.6,8.8,yes
67,3111.56,40245.91,17,no,6,yes,550.4,2.0,no
